,County,State,Homeless Pop,Population,Poverty Rate,Price_2018,Temp,Homeless Rate
292,thomas county,georgia,97.0,44909.0,19.105301832594805,105099.9999967371,27.0,0.0021599234006546572
293,sumter county,georgia,37.0,30687.0,31.153257079545085,76199.99998095,69.8,0.0012057222928275816
294,talbot county,georgia,0.0,6423.0,16.658882142301106,90200.00003483698,66.2,0.0
295,union county,georgia,0.0,22262.0,12.523582786811607,179399.99992816726,32.0,0.0
296,tift county,georgia,103.0,40531.0,26.461227208803138,120399.99996222745,32.0,0.0025412647109619795
297,towns county,georgia,0.0,11173.0,13.568423878994004,190699.99996470194,44.6,0.0
298,troup county,georgia,178.0,69433.0,20.782624976596143,101400.00001282876,69.8,0.0025636224849855255
299,upson county,georgia,0.0,26241.0,22.167600320109752,67100.00000498405,48.0,0.0
300,walker county,georgia,4.0,68609.0,16.795172644988266,96699.99997408579,41.0,5.830138903059365e-05
301,walton county,georgia,0.0,88695.0,12.627543829979142,176799.9999913756,33.8,0.0
302,ware county,georgia,22.0,35688.0,23.088993499215423,78100.00003552632,42.8,0.0006164537099305089
303,white county,georgia,0.0,28509.0,17.471675611210493,161899.9999619584,33.01,0.0
304,whitfield county,georgia,239.0,103963.0,18.958667987649452,115200.00004752813,35.6,0.002298894799111222
305,wayne county,georgia,0.0,29833.0,19.652733550095533,104899.99997920521,69.8,0.0
306,maui county,hawaii,1233.0,164094.0,9.840091654783235,599600.0002602108,30.2,0.0075139858861384325
307,hawaii county,hawaii,863.0,196325.0,17.16694256971858,333899.9999537881,72.0,0.004395772316312238
308,honolulu county,hawaii,7343.0,990060.0,8.774013696139628,666900.0001449026,45.0,0.007416722218855423
309,kauai county,hawaii,43.0,71093.0,9.030424936350977,521800.00001008494,37.0,0.0006048415455811402
310,benewah county,idaho,0.0,9050.0,15.668508287292818,176399.99995424438,37.4,0.0
311,ada county,idaho,1817.0,435117.0,11.60009836434798,259800.00001729713,33.01,0.004175888324289789
312,adams county,idaho,0.0,3946.0,13.710086163203243,245299.9999986255,78.01,0.0
313,bannock county,idaho,257.0,84113.0,17.17332635858904,153600.0,37.99,0.0030554135508185417
314,bingham county,idaho,0.0,45369.0,13.015495161894686,181300.00003729187,33.8,0.0
315,blaine county,idaho,0.0,21583.0,14.733818282907844,407100.0000440108,48.99,0.0
316,boise county,idaho,0.0,6968.0,11.222732491389207,207899.99999930555,33.8,0.0
317,boundary county,idaho,0.0,11323.0,18.0164267420295,223299.999928568,73.99,0.0
318,bonner county,idaho,163.0,41855.0,13.742683072512245,270299.9999603735,30.2,0.00389439732409509
319,bonneville county,idaho,561.0,110404.0,11.70156878373972,179899.99994357285,60.01,0.005081337632694468
320,canyon county,idaho,446.0,207027.0,16.815198017649873,186400.00007254485,32.0,0.0021543083752360802
321,caribou county,idaho,0.0,6862.0,9.224715826289712,158399.9999551929,62.6,0.0
322,cassia county,idaho,0.0,23472.0,14.455521472392638,164199.99998466263,32.0,0.0
323,idaho county,idaho,70.0,16275.0,12.93394777265745,185700.00001430538,30.99,0.004301075268817204
324,clearwater county,idaho,0.0,8533.0,12.281729755068557,139700.00005876337,34.0,0.0
325,elmore county,idaho,0.0,26232.0,14.42131747483989,149499.99996904586,32.0,0.0
326,franklin county,idaho,0.0,13120.0,12.202743902439025,211800.0000686074,33.8,0.0
327,fremont county,idaho,0.0,12889.0,11.311971448521996,197000.00005770972,66.2,0.0
328,gem county,idaho,0.0,16850.0,20.504451038575667,211900.00005312945,60.8,0.0
329,gooding county,idaho,0.0,15110.0,15.830575777630708,156700.0000629712,68.0,0.0
330,lewis county,idaho,0.0,3824.0,15.036610878661088,128899.99994472865,35.6,0.0
331,jefferson county,idaho,0.0,27410.0,9.470995986866107,219799.9999451177,45.55,0.0
332,jerome county,idaho,0.0,23039.0,16.02934155128261,169600.000042622,37.0,0.0
333,kootenai county,idaho,256.0,150128.0,12.434722370244058,272100.00006732723,75.2,0.0017052115528082702
334,lemhi county,idaho,0.0,7755.0,16.840747904577693,203500.0000358051,30.99,0.0
335,twin falls county,idaho,75.0,82248.0,14.165693998638265,176500.00003985196,32.0,0.0009118762766267873
336,madison county,idaho,0.0,38241.0,31.311942679323238,219400.00004232625,57.99,0.0
337,minidoka county,idaho,32.0,20448.0,17.718114241001565,138400.0000310556,35.01,0.001564945226917058
338,nez perce county,idaho,150.0,40014.0,13.94262008297096,205899.9999948396,73.4,0.003748687959214275
339,oneida county,idaho,0.0,4284.0,12.488328664799253,152399.99998158094,68.0,0.0
340,shoshone county,idaho,0.0,12490.0,17.133706965572458,118699.9999949631,77.0,0.0
341,teton county,idaho,0.0,10776.0,8.240534521158128,328600.00010996085,37.99,0.0
342,owyhee county,idaho,0.0,11384.0,23.03232607167955,192300.00003539806,77.0,0.0
343,power county,idaho,0.0,7667.0,11.464718925264119,161200.00004954395,71.01,0.0
344,valley county,idaho,0.0,10104.0,10.312747426761678,291399.99988273677,57.0,0.0
345,saline county,illinois,0.0,24430.0,20.139173147769135,42399.99999261002,53.6,0.0
346,rock island county,illinois,289.0,146205.0,14.087753496802435,91800.00000777966,32.0,0.0019766765842481448
347,sangamon county,illinois,675.0,198134.0,15.316906739883109,118999.99996794613,37.4,0.003406785306913503
348,tazewell county,illinois,84.0,134695.0,7.836964994988678,117099.99995934717,44.6,0.0006236311667099744
349,vermilion county,illinois,98.0,79207.0,18.99200828209628,55099.999997244995,68.0,0.0012372643831984546
350,wabash county,illinois,0.0,11568.0,12.949515905947441,69399.99999692921,33.8,0.0
351,warren county,illinois,0.0,17429.0,12.840667852429858,55600.00001473734,44.6,0.0
352,will county,illinois,483.0,687727.0,7.291992316718698,212900.00006766737,42.01,0.0007023135633761653
353,williamson county,illinois,152.0,67477.0,14.680557819701528,91899.99998565557,68.0,0.002252619411058583
354,winnebago county,illinois,823.0,287512.0,15.01119953254125,103199.99996633327,77.0,0.0028624892178413424
355,woodford county,illinois,16.0,38942.0,7.17220481742078,149499.9999508097,75.0,0.0004108674438909147
356,dupage county,illinois,867.0,931826.0,6.6801098059079695,282700.00009580766,54.0,0.0009304312178453917
357,ford county,illinois,0.0,13470.0,15.174461766889383,79299.99996540739,54.0,0.0
358,effingham county,illinois,0.0,34164.0,11.116965226554267,127600.00000157897,43.0,0.0
359,grundy county,illinois,83.0,50333.0,9.276220372320347,179899.9999773416,48.0,0.0016490175431625375
360,kankakee county,illinois,172.0,110801.0,14.49355150224276,114100.0000324033,35.01,0.0015523325601754497
361,iroquois county,illinois,0.0,28457.0,15.16674280493376,73800.00001082275,37.99,0.0
362,jefferson county,illinois,18.0,38358.0,17.553052818186558,53800.00002201779,44.01,0.0004692632566870014
363,jo daviess county,illinois,0.0,22046.0,7.5206386646103605,120000.00003918368,57.0,0.0
364,kane county,illinois,1599.0,529402.0,10.305590080883714,221099.9999686759,57.0,0.0030203890427312327
365,mclean county,illinois,466.0,173231.0,13.917832258660402,146399.9999657637,79.0,0.0026900497024204676
366,kendall county,illinois,0.0,122933.0,5.603865520242734,227299.99989434687,70.0,0.0
367,knox county,illinois,209.0,51374.0,16.625141121968312,66799.99999056941,33.01,0.00406820570716705
368,lake county,illinois,668.0,704476.0,8.268699004650266,232800.00005989947,70.0,0.0009482225086447232
369,livingston county,illinois,0.0,36812.0,12.40084754971205,90400.00004378291,28.4,0.0
370,logan county,illinois,0.0,29488.0,7.891345632121541,79599.99998213854,39.2,0.0
371,mcdonough county,illinois,20.0,31597.0,19.66009431275121,67899.99998346527,33.8,0.0006329714846346172
372,mchenry county,illinois,469.0,308043.0,7.251909635992377,202099.9999990622,37.0,0.0015225147138548838
373,macon county,illinois,663.0,107587.0,16.02981772890777,71900.00000199987,66.2,0.006162454571648991
374,macoupin county,illinois,0.0,45960.0,12.972149695387293,69099.9999941635,43.0,0.0
375,madison county,illinois,142.0,266153.0,13.18752747479833,112799.99996390399,35.6,0.0005335277077470477
376,ogle county,illinois,40.0,51619.0,10.959142951238885,127399.99996654976,37.4,0.0007749084639376973
377,massac county,illinois,0.0,14594.0,18.055365218582978,57199.99999696954,34.0,0.0
378,morgan county,illinois,8.0,34442.0,13.387724290110912,79800.00002374536,39.99,0.0002322745485163463
379,montgomery county,illinois,12.0,29173.0,13.423370925170534,54399.99997495252,37.4,0.0004113392520481267
380,peoria county,illinois,622.0,186145.0,15.44333718337855,94399.99995723843,33.8,0.003341481103440866
381,piatt county,illinois,0.0,16433.0,5.403760725369683,124299.99994850134,62.6,0.0
382,clark county,illinois,0.0,15924.0,14.016578749058025,66200.00000092201,32.0,0.0
383,adams county,illinois,165.0,66787.0,12.746492580891491,106199.99995999732,43.0,0.00247054067408328
384,champaign county,illinois,836.0,207946.0,19.758975887970916,133899.99996699166,26.6,0.004020274494339877
385,christian county,illinois,0.0,33562.0,12.01656635480603,79700.00000859104,39.99,0.0
386,boone county,illinois,0.0,53638.0,10.47205339498117,151499.99999899935,66.99,0.0
387,bureau county,illinois,0.0,33619.0,12.418572830839704,79700.0,42.01,0.0
388,clinton county,illinois,59.0,37640.0,8.501594048884165,114099.99999781126,34.0,0.0015674814027630182
389,coles county,illinois,23.0,52540.0,19.43661971830986,78899.99998348385,32.0,0.0004377617053673392
390,cook county,illinois,15397.0,5238541.0,15.683221721467866,216799.99996116434,73.4,0.002939177148751914
391,dekalb county,illinois,239.0,104473.0,17.175729614350118,156900.00002285404,33.8,0.002287672412967944
392,harrison county,indiana,24.0,39450.0,12.686945500633714,139199.99994567805,55.4,0.0006083650190114068
393,jasper county,indiana,0.0,33448.0,8.664195168619948,152900.00005931157,37.99,0.0
394,hancock county,indiana,66.0,72776.0,6.921237770693636,163399.99994783974,69.8,0.0009068923821039903
395,hendricks county,indiana,97.0,158170.0,4.95163431750648,176800.00003321204,28.4,0.0006132642093949548
396,henry county,indiana,109.0,48649.0,14.90883676951222,75999.99999652969,21.2,0.0022405393738823
397,howard county,indiana,301.0,82457.0,16.250894405568964,90099.99999184241,32.0,0.0036503874746837747
398,huntington county,indiana,12.0,36520.0,11.108981380065718,89900.00001343638,35.6,0.0003285870755750274
399,jackson county,indiana,47.0,43779.0,15.189931245574362,120400.00000683885,35.01,0.0010735740880330753
400,lake county,indiana,428.0,488694.0,16.54389045087519,135899.9999979564,57.99,0.0008758036726458683
401,jay county,indiana,28.0,21107.0,17.553418297247358,90199.99999912214,25.0,0.001326574122329085
402,jefferson county,indiana,0.0,32293.0,12.556900876350912,102899.99996364042,68.0,0.0
403,jennings county,indiana,20.0,27840.0,13.70330459770115,103999.99997143347,32.0,0.0007183908045977011
404,lagrange county,indiana,0.0,38720.0,9.010847107438016,155299.99994148244,37.99,0.0
405,kosciusko county,indiana,48.0,78720.0,10.924796747967479,147500.00000681606,37.4,0.0006097560975609756
406,johnson county,indiana,0.0,149359.0,9.252873948004472,153999.99994851873,50.0,0.0
407,knox county,indiana,60.0,37763.0,14.596297963615179,74999.99997812136,41.0,0.0015888568175197945
408,carroll county,indiana,0.0,19994.0,10.078023407022107,107499.99998920682,51.8,0.0
409,bartholomew county,indiana,72.0,81024.0,12.181575829383887,138600.0000384438,50.0,0.0008886255924170616
410,adams county,indiana,0.0,35018.0,18.41338740076532,119500.00004979166,64.99,0.0
411,allen county,indiana,907.0,367747.0,14.467555139810793,125000.0,59.0,0.0024663695421036744
412,benton county,indiana,0.0,8685.0,14.634427173287277,68800.0000125726,75.2,0.0
413,blackford county,indiana,0.0,12214.0,12.559358113640085,65600.00002372767,75.99,0.0
414,boone county,indiana,0.0,63013.0,6.062241124847254,204199.99991861,35.6,0.0
415,brown county,indiana,0.0,15007.0,10.435130272539482,177400.00000072518,33.8,0.0
416,elkhart county,indiana,603.0,202924.0,13.528217460724212,141499.9999699324,28.4,0.0029715558534229563
417,clinton county,indiana,44.0,32455.0,12.90093976274842,90599.9999998256,32.0,0.00135572330919735
418,crawford county,indiana,0.0,10598.0,17.46555953953576,72500.00002400663,24.8,0.0
419,dearborn county,indiana,134.0,49564.0,9.936647566782343,163899.99998381454,35.01,0.002703575175530627
420,decatur county,indiana,78.0,26480.0,11.16691842900302,117399.99995194552,70.0,0.002945619335347432
421,delaware county,indiana,734.0,115938.0,19.85371491659335,82600.00001988185,33.8,0.006330970001207542
422,dubois county,indiana,0.0,42379.0,9.792585950588736,141799.9999410844,41.0,0.0
423,fulton county,indiana,0.0,20296.0,13.081395348837209,87999.9999863168,75.0,0.0
424,fayette county,indiana,0.0,23426.0,17.877571928626313,59300.00001902376,64.99,0.0
425,floyd county,indiana,35.0,76481.0,10.596095762346204,150200.00004553198,70.0,0.00045762999960774573
426,gibson county,indiana,40.0,33596.0,10.408977259197524,98600.00003043543,78.01,0.0011906179307060365
427,franklin county,indiana,0.0,22835.0,9.844536895117145,151499.9999632986,71.6,0.0
428,grant county,indiana,191.0,67615.0,17.56710789026104,71399.99998552483,42.01,0.0028248169784811064
429,hamilton county,indiana,77.0,309687.0,4.947576101031041,249499.99989767696,32.0,0.00024863814109084335
430,warrick county,indiana,0.0,61581.0,7.560773615238467,164199.9999699076,48.2,0.0
431,washington county,indiana,4.0,27807.0,13.104613946128673,104900.00000702086,68.0,0.0001438486711978998
432,wayne county,indiana,136.0,66972.0,17.510302813115928,83600.00000923952,78.01,0.002030699396762826
433,wells county,indiana,0.0,27832.0,10.818482322506467,113100.00001608496,26.6,0.0
434,white county,indiana,0.0,24279.0,9.646196301330368,97699.99998958866,33.01,0.0
435,whitley county,indiana,16.0,33481.0,9.309757773065321,140499.9999660862,46.4,0.0004778829784056629
436,martin county,indiana,0.0,10219.0,13.014972110774048,78099.99998813901,35.6,0.0
437,lawrence county,indiana,0.0,45669.0,11.2767960761129,79099.99996747835,37.99,0.0
438,madison county,indiana,391.0,129641.0,16.548777007273934,80799.99997230679,37.4,0.003016021166143427
439,marion county,indiana,2588.0,939964.0,19.396168363894787,123699.99994971402,34.0,0.0027532969347762253
440,marshall county,indiana,0.0,46752.0,11.34069130732375,124499.99998877975,26.6,0.0
441,noble county,indiana,108.0,47421.0,9.057168764893191,104899.9999686673,25.0,0.0022774720060732587
442,miami county,indiana,0.0,36035.0,14.882752879145276,74399.9999678665,45.0,0.0
443,monroe county,indiana,419.0,144436.0,22.1371403251267,164300.00004685528,75.99,0.0029009388241158715
444,montgomery county,indiana,0.0,38288.0,9.752402841621397,104699.9999895645,68.0,0.0
445,morgan county,indiana,250.0,69533.0,11.610314526915278,149399.99995125702,66.0,0.0035954151266305205
446,newton county,indiana,0.0,14056.0,13.745019920318725,102000.0000139012,75.2,0.0
447,posey county,indiana,35.0,25599.0,9.36755342005547,138799.99995546718,30.2,0.0013672409078479629
448,owen county,indiana,0.0,20957.0,15.41251133272892,92299.99998303004,72.0,0.0
449,parke county,indiana,0.0,17062.0,12.618684796624077,67400.00001424982,69.8,0.0
450,perry county,indiana,0.0,19229.0,13.152009984918612,93400.00000897745,66.2,0.0
451,porter county,indiana,285.0,167391.0,10.725785735194844,188500.0000576467,39.99,0.0017026004982346721
452,pike county,indiana,0.0,12471.0,10.424184107128537,64599.999994278965,37.99,0.0
453,pulaski county,indiana,0.0,12761.0,13.031894052190268,82600.00001247114,34.0,0.0
454,putnam county,indiana,47.0,37543.0,9.844711397597422,128200.00002212498,41.0,0.0012518978238286764
455,randolph county,indiana,0.0,25203.0,16.700392810379718,69299.99998327241,71.6,0.0
456,ripley county,indiana,0.0,28372.0,10.277738615536444,110800.00004552938,68.0,0.0
457,rush county,indiana,0.0,16765.0,18.05547271100507,94800.00002991786,33.8,0.0
458,tippecanoe county,indiana,414.0,186081.0,19.11801849732106,146099.99994788086,37.0,0.002224837570735325
459,scott county,indiana,0.0,23722.0,13.481156732147374,89800.00000099135,54.0,0.0
460,shelby county,indiana,4.0,44339.0,10.426486840027966,128099.99995480967,71.01,9.021403279280092e-05
461,spencer county,indiana,0.0,20610.0,9.52935468219311,113699.99996107405,33.8,0.0
462,starke county,indiana,0.0,22966.0,16.62457545937473,95200.00003001724,35.6,0.0
