County,State,lat,lng
Andrews County, Texas,32.342627,-102.7135121
Burnet County, Texas,30.7270349,-98.2212979
Gillespie County, Texas,30.31499299999999,-98.92453429999999
Gonzales County, Texas,29.4834878,-97.5247243
Dallas County, Texas,32.8024682,-96.83509989999999
Lynn County, Texas,33.1446401,-101.7979613
McMullen County, Texas,28.3102323,-98.5721016
Young County, Texas,33.2200087,-98.7481167
Zapata County, Texas,26.9730763,-99.1013498
Johnson County, Texas,38.845412,-94.8520636
Hood County, Texas,32.4296296,-97.8286368
Hopkins County, Texas,33.2282942,-95.4777811
McLennan County, Texas,31.5182285,-97.179026
Ochiltree County, Texas,36.2921544,-100.8000051
King County, Texas,47.5480339,-121.9836029
Knox County, Texas,35.9874629,-83.9419784
Cherokee County, Texas,34.2514526,-84.4802606
Concho County, Texas,31.3431641,-99.8124935
Delta County, Texas,38.8531357,-107.763621
Edwards County, Texas,29.9282955,-100.439656
Eastland County, Texas,32.3240465,-98.7481167
Jones County, Texas,31.5343241,-89.1705998
Jeff Davis County, Texas,30.750805,-104.1930918
Jim Hogg County, Texas,26.995506,-98.7481167
Jim Wells County, Texas,27.7841718,-98.04651849999999
Montgomery County, Texas,39.1547426,-77.2405153
Dallam County, Texas,36.20745,-102.5298028
Dimmit County, Texas,28.4116514,-99.8124935
Webb County, Texas,27.8174487,-99.0128926
Fort Bend County, Texas,29.5692614,-95.81428849999999
Armstrong County, Texas,40.8790518,-79.4703885
Castro County, Texas,34.4985047,-102.3463875
Irion County, Texas,31.2557696,-100.8903099
Kleberg County, Texas,27.4308339,-97.69822719999999
Willacy County, Texas,26.4948223,-97.69822719999999
Cooke County, Texas,33.6672185,-97.35165579999999
Crosby County, Texas,33.5500004,-101.2523792
Dawson County, Texas,34.412912,-84.14351359999999
Fisher County, Texas,32.7398733,-100.3497895
Duval County, Texas,30.3500511,-81.6035062
Burleson County, Texas,30.4500257,-96.663812
Blanco County, Texas,30.3500511,-98.3964938
Jasper County, Texas,32.491436,-81.0754657
Jefferson County, Texas,39.5800298,-105.2662931
Kinney County, Texas,29.2934865,-100.3497895
Oldham County, Texas,38.3560025,-85.47880649999999
Deaf Smith County, Texas,35.0017354,-102.5298028
Galveston County, Texas,29.37634989999999,-94.8520636
El Paso County, Texas,31.8039824,-106.2051484
La Salle County, Texas,28.2758921,-99.1013498
Roberts County, Texas,35.8540979,-100.8903099
Terrell County, Texas,30.2348611,-102.1632718
Tyler County, Texas,30.7324447,-94.315422
Uvalde County, Texas,29.3342663,-99.8124935
Wheeler County, Texas,44.6659766,-120.0829624
Bowie County, Texas,33.4473287,-94.479976
Archer County, Texas,33.5761511,-98.7481167
Brewster County, Texas,29.6629938,-103.3587288
Kent County, Texas,43.0097027,-85.52002399999999
Hidalgo County, Texas,26.4656319,-98.2212979
Smith County, Texas,32.3352505,-95.3102505
Somervell County, Texas,32.2547696,-97.7416703
Crockett County, Texas,30.5977955,-101.1617356
Millard County, Utah,39.0611744,-113.1918021
Tooele County, Utah,40.507092,-113.0011989
Washington County, Utah,45.5469616,-123.1386021
Kane County, Utah,41.987884,-88.4016041
Summit County, Utah,41.0918991,-81.5596427
Grand County, Utah,40.0727382,-106.0640179
Piute County, Utah,38.3997408,-112.1430215
Rich County, Utah,41.5629707,-111.1891151
Wasatch County, Utah,40.3629418,-110.9983515
Beaver County, Utah,40.6367812,-80.365865
Box Elder County, Utah,41.5380087,-113.1918021
Iron County, Utah,37.7854715,-113.1918021
Sanpete County, Utah,39.3090085,-111.5706786
Sevier County, Utah,35.8271682,-83.5070203
Utah County, Utah,40.0966287,-111.5706786
Weber County, Utah,41.2602635,-111.9522491
Duchesne County, Utah,40.2172448,-110.5215459
San Juan County, Utah,48.61180350000001,-122.9602621
Salt Lake County, Utah,40.644188,-111.9522491
Uintah County, Utah,40.1069499,-109.3783206
Daggett County, Utah,40.9053845,-109.5211063
Davis County, Utah,40.9628845,-112.0953297
Wayne County, Utah,42.2790746,-83.33618799999999
Carbon County, Utah,40.901975,-75.667356
Emery County, Utah,39.0738385,-110.7122465
Morgan County, Utah,41.0576176,-111.6183755
Cache County, Utah,41.7560026,-111.7614661
Garfield County, Utah,39.6584775,-107.763621
Juab County, Utah,39.7108104,-112.7152125
Rutland County, Vermont,43.6448675,-72.99329689999999
Orleans County, Vermont,43.4088624,-78.2020387
Grand Isle County, Vermont,44.8595928,-73.2957299
Orange County, Vermont,33.7174708,-117.8311428
Chittenden County, Vermont,44.3959289,-72.9962431
Lamoille County, Vermont,44.64334179999999,-72.6314026
Windsor County, Vermont,43.4369244,-72.61511689999999
Franklin County, Vermont,40.0154745,-82.99316069999999
Caledonia County, Vermont,44.55051,-72.04819069999999
Windham County, Vermont,41.8275622,-72.0468164
Bennington County, Vermont,43.0278745,-73.13496049999999
Addison County, Vermont,44.1197293,-73.164338
Essex County, Vermont,40.7947466,-74.2648829
Washington County, Vermont,45.5469616,-123.1386021
Charles City County, Virginia,37.4018216,-77.1485163
Culpeper County, Virginia,38.491821,-77.973865
Dinwiddie County, Virginia,37.0769043,-77.6536125
Greene County, Virginia,39.697399,-83.8897057
Hanover County, Virginia,37.7772071,-77.5160788
Lunenburg County, Virginia,36.92614349999999,-78.24761459999999
Orange County, Virginia,33.7174708,-117.8311428
Emporia city, Virginia,38.403903,-96.18166260000001
Wythe County, Virginia,36.9484414,-81.0848477
Chesapeake city, Virginia,39.530946,-75.8074367
Colonial Heights city, Virginia,37.244039,-77.4102607
Harrisonburg city, Virginia,38.4495688,-78.8689155
Albemarle County, Virginia,38.0567092,-78.6114999
Bland County, Virginia,37.0924986,-81.1196075
Bedford County, Virginia,37.2538794,-79.4703885
Botetourt County, Virginia,37.5774613,-79.7848422
Buckingham County, Virginia,37.50700800000001,-78.5660852
Wise County, Virginia,33.2895861,-97.69822719999999
Bristol city, Virginia,51.454513,-2.58791
Covington city, Virginia,37.7934585,-79.99394629999999
Portsmouth city, Virginia,36.8354258,-76.2982742
Williamsburg city, Virginia,37.2707022,-76.7074571
Virginia Beach city, Virginia,36.8529263,-75.97798499999999
Alleghany County, Virginia,37.8531975,-80.0534923
Carroll County, Virginia,39.5423418,-77.0564464
Galax city, Virginia,36.6612387,-80.9239671
Washington County, Virginia,45.5469616,-123.1386021
Westmoreland County, Virginia,40.2353963,-79.4703885
Northumberland County, Virginia,40.86743389999999,-76.6874701
Page County, Virginia,38.63013309999999,-78.52065
Pulaski County, Virginia,34.75386150000001,-92.2236667
Warren County, Virginia,39.4241422,-84.1857115
Alexandria city, Virginia,38.8048355,-77.0469214
Danville city, Virginia,36.5859718,-79.39502279999999
Fredericksburg city, Virginia,38.3031837,-77.4605399
Hampton city, Virginia,37.0298687,-76.34522179999999
Amherst County, Virginia,37.5588285,-79.1096901
Arlington County, Virginia,38.8816208,-77.09098089999999
Bath County, Virginia,38.111733,-79.6502105
Hopewell city, Virginia,37.3043154,-77.28720009999999
Buchanan County, Virginia,39.6349791,-94.81059549999999
Newport News city, Virginia,37.0870821,-76.4730122
Frederick County, Virginia,39.3844507,-77.4701972
Stafford County, Virginia,38.4334566,-77.4242972
Lynchburg city, Virginia,37.4137536,-79.14224639999999
York County, Virginia,34.9871367,-81.2518833
Richmond city, Virginia,37.5407246,-77.4360481
Martinsville city, Virginia,36.6915262,-79.8725386
Nelson County, Virginia,37.7478599,-78.8835548
Essex County, Virginia,40.7947466,-74.2648829
Pittsylvania County, Virginia,36.7440186,-79.4703885
Norton city, Virginia,41.0292217,-81.63817949999999
Staunton city, Virginia,38.149576,-79.0716958
Fluvanna County, Virginia,37.8532863,-78.24761459999999
Amelia County, Virginia,37.3212714,-77.973865
Radford city, Virginia,37.13179239999999,-80.5764477
Accomack County, Virginia,37.7063323,-75.8069082
Craig County, Virginia,37.44658950000001,-80.23213129999999
Floyd County, Virginia,34.2828967,-85.2308414
Giles County, Virginia,37.3132885,-80.6770787
Grayson County, Virginia,33.7062406,-96.663812
Nottoway County, Virginia,37.1148487,-78.0195387
Rappahannock County, Virginia,38.6762327,-78.1564432
Tazewell County, Virginia,40.5522078,-89.4742177
Buena Vista city, Virginia,37.7343004,-79.35392379999999
Falls Church city, Virginia,38.88233400000001,-77.1710914
Manassas Park city, Virginia,38.7840035,-77.4697111
Petersburg city, Virginia,37.2279279,-77.40192669999999
Poquoson city, Virginia,37.1223664,-76.3457773
Sussex County, Virginia,38.65308410000001,-75.4344727
Fairfax city, Virginia,38.84622359999999,-77.30637329999999
Waynesboro city, Virginia,38.0684692,-78.8894682
Manassas city, Virginia,38.7509488,-77.47526669999999
Roanoke city, Virginia,37.2709704,-79.9414266
Salem city, Virginia,40.0530105,-111.673536
Suffolk city, Virginia,36.7282054,-76.5835621
Norfolk city, Virginia,36.8507689,-76.28587259999999
Charlotte County, Virginia,26.8946009,-81.909826
Chesterfield County, Virginia,37.3673217,-77.6077865
Fairfax County, Virginia,38.9085472,-77.2405153
Greensville County, Virginia,36.60568860000001,-77.6077865
Isle of Wight County, Virginia,36.9288915,-76.6874701
James City County, Virginia,37.3002132,-76.8028933
Russell County, Virginia,32.3552497,-85.1894045
Franklin city, Virginia,35.9250637,-86.8688899
Smyth County, Virginia,36.8687921,-81.5596427
Charlottesville city, Virginia,38.0293059,-78.47667810000002
Lexington city, Virginia,35.8250639,-80.2538687
Campbell County, Virginia,37.221014,-79.1096901
Henrico County, Virginia,37.5059332,-77.3324425
Henry County, Virginia,33.4347963,-84.14351359999999
King George County, Virginia,38.2372863,-77.1485163
Louisa County, Virginia,37.9925909,-77.973865
King William County, Virginia,37.7372121,-77.1485163
Lancaster County, Virginia,40.0466571,-76.17837390000001
Lee County, Virginia,26.6630286,-81.9534815
Mathews County, Virginia,37.3912302,-76.317414
Middlesex County, Virginia,40.4111363,-74.35874729999999
Prince Edward County, Virginia,37.1982888,-78.4297187
Prince George County, Virginia,38.78492110000001,-76.8720961
Richmond County, Virginia,33.3205339,-82.08429009999999
Rockingham County, Virginia,38.5825919,-78.8835548
Scott County, Virginia,44.6834072,-93.54079089999999
Spotsylvania County, Virginia,38.204165,-77.6077865
Surry County, Virginia,36.3743453,-80.6770787
Appomattox County, Virginia,37.402489,-78.792953
Clarke County, Virginia,33.9519347,-83.357567
Franklin County, Virginia,40.0154745,-82.99316069999999
King and Queen County, Virginia,37.7298568,-76.8951551
Mecklenburg County, Virginia,35.2632655,-80.8543847
Montgomery County, Virginia,39.1547426,-77.2405153
New Kent County, Virginia,37.4653757,-76.964306
Augusta County, Virginia,38.2004562,-79.24511489999999
Cumberland County, Virginia,34.9542604,-78.74762079999999
Dickenson County, Virginia,37.0929465,-82.34518899999999
Goochland County, Virginia,37.74159969999999,-77.973865
Halifax County, Virginia,36.2646764,-77.6077865
Loudoun County, Virginia,39.076767,-77.6536125
Madison County, Virginia,38.9041402,-89.9253233
Prince William County, Virginia,38.7838939,-77.6077865
Roanoke County, Virginia,37.2467123,-80.1205256
Southampton County, Virginia,36.6788512,-77.10249019999999
Highland County, Virginia,39.2228606,-83.5070203
Brunswick County, Virginia,34.0275398,-78.2020387
Caroline County, Virginia,38.0445557,-77.2864879
Gloucester County, Virginia,39.7103023,-75.1078332
Northampton County, Virginia,40.7749283,-75.294569
Patrick County, Virginia,36.6886252,-80.32131059999999
Powhatan County, Virginia,37.5643209,-77.88245959999999
Rockbridge County, Virginia,37.8062214,-79.5153773
Shenandoah County, Virginia,38.8413778,-78.5660852
Fauquier County, Virginia,38.7208787,-77.79097759999999
Harrison County, West Virginia,30.432087,-89.0179332
Ohio County, West Virginia,37.5108523,-86.8220341
Ritchie County, West Virginia,39.1822303,-81.0312989
Calhoun County, West Virginia,42.2073905,-85.02334599999999
Morgan County, West Virginia,41.0576176,-111.6183755
Lincoln County, West Virginia,35.4637028,-81.20781640000001
Raleigh County, West Virginia,37.7381597,-81.2518833
Braxton County, West Virginia,38.7023371,-80.7214417
Putnam County, West Virginia,41.4351069,-73.7948516
Barbour County, West Virginia,31.8172896,-85.35496499999999
Boone County, West Virginia,38.9940572,-84.7315563
McDowell County, West Virginia,35.6984405,-82.08429009999999
Wayne County, West Virginia,42.2790746,-83.33618799999999
Wyoming County, West Virginia,42.64205200000001,-78.2020387
Jackson County, West Virginia,38.9914998,-94.315422
Mercer County, West Virginia,40.3028533,-74.7337069
Upshur County, West Virginia,32.7099747,-94.976654
Webster County, West Virginia,42.3974963,-94.15137639999999
Berkeley County, West Virginia,33.1260618,-80.0087746
Fayette County, West Virginia,33.4502206,-84.4802606
Grant County, West Virginia,47.1981147,-119.3732456
Hampshire County, West Virginia,42.3471357,-72.6624209
Summers County, West Virginia,37.5812062,-80.8543847
Brooke County, West Virginia,40.2697757,-80.5660657
Doddridge County, West Virginia,39.2367791,-80.6770787
Greenbrier County, West Virginia,38.0198478,-80.54384499999999
Hardy County, West Virginia,39.0416116,-78.9288242
Marion County, West Virginia,44.8446393,-122.5927411
Mineral County, West Virginia,37.6583677,-107.0067031
Mingo County, West Virginia,37.76078010000001,-82.1713632
Hancock County, West Virginia,39.8249915,-85.84862360000001
Lewis County, West Virginia,46.6195461,-122.4554639
Marshall County, West Virginia,34.3652297,-86.3376761
Nicholas County, West Virginia,38.3307714,-80.7657804
Pocahontas County, West Virginia,38.3101706,-80.0087746
Tucker County, West Virginia,39.1083806,-79.6502105
Tyler County, West Virginia,30.7324447,-94.315422
Randolph County, West Virginia,35.7449531,-79.8296743
Roane County, West Virginia,35.836117,-84.56414699999999
Taylor County, West Virginia,32.2455088,-99.8124935
Wirt County, West Virginia,39.04360930000001,-81.38393260000001
Wood County, West Virginia,44.4747774,-90.0746767
Clay County, West Virginia,29.9943564,-81.77870209999999
Gilmer County, West Virginia,34.6935359,-84.4802606
Mason County, West Virginia,47.4251146,-123.1951376
Monongalia County, West Virginia,39.6695849,-79.96403389999999
Monroe County, West Virginia,43.2841246,-77.7452081
Pleasants County, West Virginia,39.3761707,-81.1416691
Wetzel County, West Virginia,39.5655978,-80.6770787
Cabell County, West Virginia,38.43919270000001,-82.25832969999999
Jefferson County, West Virginia,39.5800298,-105.2662931
Kanawha County, West Virginia,38.2556905,-81.42789839999999
Logan County, West Virginia,40.38996789999999,-83.8473015
Pendleton County, West Virginia,38.7283386,-84.3962535
Preston County, West Virginia,39.4372135,-79.6502105
Okanogan County, Washington,48.58968309999999,-119.652214
Kittitas County, Washington,47.17495479999999,-120.931941
Thurston County, Washington,46.8645747,-122.7695986
Benton County, Washington,46.3166362,-119.5021582
Columbia County, Washington,33.5098514,-82.25832969999999
Clark County, Washington,36.0795613,-115.094045
Asotin County, Washington,46.1460123,-117.2085208
Adams County, Washington,39.8398269,-104.1930918
Garfield County, Washington,39.6584775,-107.763621
Mason County, Washington,47.4251146,-123.1951376
Skagit County, Washington,48.4241961,-121.7114362
Stevens County, Washington,48.4558249,-117.9059909
Spokane County, Washington,47.65869300000001,-117.4225481
Lincoln County, Washington,35.4637028,-81.20781640000001
Chelan County, Washington,47.9445331,-120.6749068
Jefferson County, Washington,39.5800298,-105.2662931
Kitsap County, Washington,47.6476607,-122.6412583
King County, Washington,47.5480339,-121.9836029
Pacific County, Washington,46.5180824,-123.8264512
Pend Oreille County, Washington,48.43590649999999,-117.3173375
San Juan County, Washington,48.61180350000001,-122.9602621
Skamania County, Washington,45.9428524,-121.8962257
Whitman County, Washington,46.8363403,-117.5887295
Yakima County, Washington,46.543606,-120.7558291
Clallam County, Washington,48.0405122,-124.016766
Cowlitz County, Washington,46.1746472,-122.7746902
Ferry County, Washington,48.4718375,-118.4974069
Klickitat County, Washington,45.888824,-120.9711029
Lewis County, Washington,46.6195461,-122.4554639
Douglas County, Washington,39.2587106,-104.9388853
Grays Harbor County, Washington,46.9953526,-123.7012468
Island County, Washington,48.19765,-122.579457
Pierce County, Washington,47.0675877,-122.1295269
Wahkiakum County, Washington,46.3259463,-123.4945592
Franklin County, Washington,40.0154745,-82.99316069999999
Walla Walla County, Washington,46.23698419999999,-118.5854769
Grant County, Washington,47.1981147,-119.3732456
Whatcom County, Washington,48.8787167,-121.9718658
Snohomish County, Washington,48.0329979,-121.8339472
Campbell County, Wyoming,37.221014,-79.1096901
Lincoln County, Wyoming,35.4637028,-81.20781640000001
Johnson County, Wyoming,38.845412,-94.8520636
Natrona County, Wyoming,42.8313837,-106.912251
Laramie County, Wyoming,41.4269559,-104.8454619
Converse County, Wyoming,43.0489425,-105.4068079
Niobrara County, Wyoming,43.0212373,-104.4723301
Teton County, Wyoming,43.853632,-110.6314491
Sweetwater County, Wyoming,41.8519395,-109.1880047
Platte County, Wyoming,39.34756489999999,-94.7691586
Sheridan County, Wyoming,44.787904,-106.925973
Big Horn County, Wyoming,44.6036387,-108.0941121
Crook County, Wyoming,44.0978126,-120.0963654
Park County, Wyoming,39.0897928,-105.5943388
Albany County, Wyoming,42.57567969999999,-73.93598209999999
Carbon County, Wyoming,40.901975,-75.667356
Goshen County, Wyoming,42.0334428,-104.3791912
Uinta County, Wyoming,41.2107397,-110.6168921
Washakie County, Wyoming,43.8347829,-107.7037626
Hot Springs County, Wyoming,43.658734,-108.326784
Fremont County, Wyoming,38.5306514,-105.5005483
Sublette County, Wyoming,42.8138723,-109.7591675
Weston County, Wyoming,43.9270224,-104.4723301
Rock County, Wisconsin,42.6251506,-89.0179332
Taylor County, Wisconsin,32.2455088,-99.8124935
Waushara County, Wisconsin,44.1313128,-89.20867729999999
Adams County, Wisconsin,39.8398269,-104.1930918
Bayfield County, Wisconsin,46.6650481,-91.12220070000001
Lafayette County, Wisconsin,39.0031288,-93.9878427
Monroe County, Wisconsin,43.2841246,-77.7452081
Pierce County, Wisconsin,47.0675877,-122.1295269
Wood County, Wisconsin,44.4747774,-90.0746767
Ashland County, Wisconsin,40.9435588,-82.3017728
Calumet County, Wisconsin,44.1586082,-88.24611829999999
Florence County, Wisconsin,33.9828684,-79.6502105
Jefferson County, Wisconsin,39.5800298,-105.2662931
Kenosha County, Wisconsin,42.5663156,-87.658113
Iron County, Wisconsin,37.7854715,-113.1918021
Clark County, Wisconsin,36.0795613,-115.094045
St. Croix County, Wisconsin,45.0497844,-92.3875695
Oconto County, Wisconsin,44.8332991,-88.0118473
Lincoln County, Wisconsin,35.4637028,-81.20781640000001
Waupaca County, Wisconsin,44.4705941,-89.0179332
Barron County, Wisconsin,45.3607574,-91.77694799999999
Sawyer County, Wisconsin,45.8220169,-91.16858859999999
Green Lake County, Wisconsin,43.863117,-89.0179332
Price County, Wisconsin,45.7511666,-90.4622144
Marquette County, Wisconsin,43.865322,-89.3226954
Marinette County, Wisconsin,45.3581961,-88.0649606
Milwaukee County, Wisconsin,43.03879490000001,-87.9065334
Racine County, Wisconsin,42.76108199999999,-87.6186379
Winnebago County, Wisconsin,44.0126679,-88.7108964
Dunn County, Wisconsin,44.909416,-91.9099238
Forest County, Wisconsin,45.6704497,-88.83758069999999
Green County, Wisconsin,42.6287336,-89.62516459999999
Grant County, Wisconsin,47.1981147,-119.3732456
Rusk County, Wisconsin,45.51936490000001,-91.1563029
Shawano County, Wisconsin,44.7683909,-88.7108964
Sheboygan County, Wisconsin,43.6895227,-87.6186379
Langlade County, Wisconsin,45.220083,-89.01021329999999
Menominee County, Wisconsin,45.4995277,-87.5746277
Outagamie County, Wisconsin,44.4636545,-88.4016041
Vernon County, Wisconsin,43.5576968,-90.8294002
Buffalo County, Wisconsin,44.3102354,-91.7538817
Columbia County, Wisconsin,33.5098514,-82.25832969999999
Kewaunee County, Wisconsin,44.5202599,-87.38107269999999
La Crosse County, Wisconsin,43.8617023,-91.13530200000001
Brown County, Wisconsin,44.45616740000001,-87.9334803
Eau Claire County, Wisconsin,44.7683909,-91.28910359999999
Marathon County, Wisconsin,44.850452,-89.8505012
Oneida County, Wisconsin,43.2371798,-75.4344727
Polk County, Wisconsin,27.8617347,-81.6911559
Trempealeau County, Wisconsin,44.23975919999999,-91.366216
Washburn County, Wisconsin,45.9657186,-91.8148946
Waukesha County, Wisconsin,43.0072599,-88.32393090000001
Dodge County, Wisconsin,43.3994215,-88.7108964
Walworth County, Wisconsin,42.6202834,-88.55653099999999
Vilas County, Wisconsin,45.9787939,-89.45591619999999
Crawford County, Wisconsin,41.6661391,-80.2767327
Juneau County, Wisconsin,43.8672979,-90.0746767
Manitowoc County, Wisconsin,44.1438879,-87.460397
Sauk County, Wisconsin,43.4066375,-89.9253233
Washington County, Wisconsin,45.5469616,-123.1386021
Burnett County, Wisconsin,45.8051186,-92.2888131
Chippewa County, Wisconsin,45.0673752,-91.2924666
Dane County, Wisconsin,43.0186073,-89.5497632
Door County, Wisconsin,44.8341302,-87.3770488
Douglas County, Wisconsin,39.2587106,-104.9388853
Fond du Lac County, Wisconsin,43.7008379,-88.24611829999999
Jackson County, Wisconsin,38.9914998,-94.315422
Iowa County, Wisconsin,42.9416737,-90.0746767
Pepin County, Wisconsin,44.6451183,-92.02731899999999
Ozaukee County, Wisconsin,43.3819496,-87.6186379
Portage County, Wisconsin,41.1887572,-81.2518833
Richland County, Wisconsin,34.0412165,-80.9428911
