County,State,lat,lng,Unnamed: 0,Temp
Putnam County, Florida,41.4351069,-73.7948516,460,46.99
Sarasota County, Florida,27.1995986,-82.345189,461,84
Union County, Florida,34.9338651,-80.543845,462,51.01
Clay County, Georgia,29.9943564,-81.7787021,463,82.4
Echols County, Georgia,30.7503289,-82.9501558,464,80.6
Glynn County, Georgia,31.2624169,-81.6035062,465,80.01
DeKalb County, Georgia,33.7956441,-84.2278796,466,77
Haralson County, Georgia,33.8021715,-85.1900684,467,77
Lincoln County, Georgia,35.4637028,-81.2078164,468,48.2
Jackson County, Georgia,38.9914998,-94.315422,469,51.01
Jefferson County, Georgia,39.5800298,-105.2662931,470,52
Jones County, Georgia,31.5343241,-89.1705998,471,77
Murray County, Georgia,34.7928029,-84.7315563,472,66
Muscogee County, Georgia,32.4794133,-84.8984775,473,75.99
Pulaski County, Georgia,34.7538615,-92.2236667,474,75.99
Rabun County, Georgia,34.9027286,-83.3789389,475,60.01
Stewart County, Georgia,36.5023236,-87.7763333,476,66
Towns County, Georgia,34.9208214,-83.7199136,477,61
Treutlen County, Georgia,32.3870233,-82.5834947,478,79
Turner County, Georgia,31.6976531,-83.634843,479,78.8
Irwin County, Georgia,31.5893221,-83.2934086,480,78.8
Atkinson County, Georgia,31.2932161,-82.8640623,481,79
Appling County, Georgia,31.712238,-82.2583297,482,79
Bacon County, Georgia,31.5412085,-82.4319405,483,79
Brantley County, Georgia,31.1510963,-81.9971108,484,80.01
Whitfield County, Georgia,34.8033566,-84.981754,485,66
Calhoun County, Georgia,42.2073905,-85.023346,486,39.2
Macon County, Georgia,35.1197519,-83.336188,487,60.8
Troup County, Georgia,33.0698575,-85.023346,488,77
Bibb County, Georgia,32.7865735,-83.7199136,489,75.2
Harris County, Georgia,29.7751825,-95.3102505,490,82.4
Marion County, Georgia,29.2787765,-82.12784,491,48
Schley County, Georgia,32.2736136,-84.3121264,492,77
Worth County, Georgia,43.3580686,-93.3388917,493,34
Bleckley County, Georgia,32.4087854,-83.3789389,494,78.01
Dooly County, Georgia,32.1593447,-83.804868,495,77
Evans County, Georgia,32.1427011,-81.909826,496,79
Franklin County, Georgia,40.0154745,-82.9931607,497,51.01
Webster County, Georgia,42.3974963,-94.1513764,498,35.01
Effingham County, Georgia,32.378148,-81.3839326,499,78.8
Lamar County, Georgia,33.75694,-95.6457951,500,77
Glascock County, Georgia,33.2422994,-82.6267345,501,78.8
Emanuel County, Georgia,32.5726629,-82.3017728,502,78.8
Quitman County, Georgia,31.8485969,-84.981754,503,75.99
Chatham County, Georgia,31.9994194,-81.1196075,504,75.2
Liberty County, Georgia,30.1633593,-94.8105955,505,82
Jasper County, Georgia,32.491436,-81.0754657,506,78.8
Johnson County, Georgia,38.845412,-94.8520636,507,44.6
Lanier County, Georgia,31.0291269,-83.0361376,508,78.8
Madison County, Georgia,38.9041402,-89.9253233,509,66.99
Mitchell County, Georgia,36.0277763,-82.1496049,510,63
Seminole County, Georgia,28.7131688,-81.2078164,511,84
Tift County, Georgia,31.4205597,-83.5496566,512,78.8
Twiggs County, Georgia,32.68356,-83.4643551,513,77
Polk County, Georgia,27.8617347,-81.6911559,514,84.2
Talbot County, Georgia,38.7803973,-76.1319953,515,43
Taylor County, Georgia,32.2455088,-99.8124935,516,77
Terrell County, Georgia,30.2348611,-102.1632718,517,80.6
Thomas County, Georgia,30.8417409,-83.8473015,518,78.8
Toombs County, Georgia,32.0795072,-82.345189,519,79
Wilkinson County, Georgia,32.8024682,-83.1649001,520,78.01
Ben Hill County, Georgia,31.7664035,-83.2077645,521,78.8
Burke County, Georgia,35.7616931,-81.734942,522,45
Catoosa County, Georgia,34.8981727,-85.1479364,523,66
Chattahoochee County, Georgia,32.2952274,-84.8150781,524,77
Chattooga County, Georgia,34.4632661,-85.3136218,525,71.01
Columbia County, Georgia,33.5098514,-82.2583297,526,78.8
Decatur County, Georgia,39.3176186,-85.520024,527,45
Floyd County, Georgia,34.2828967,-85.2308414,528,72
Forsyth County, Georgia,34.2358502,-84.1435136,529,68
Habersham County, Georgia,34.6478893,-83.5496566,530,57.99
Hart County, Georgia,34.3500039,-82.9501558,531,55.99
Lowndes County, Georgia,30.8600022,-83.2934086,532,80.6
McIntosh County, Georgia,31.4748147,-81.3839326,533,75.99
Meriwether County, Georgia,33.0561282,-84.6897495,534,77
Monroe County, Georgia,43.2841246,-77.7452081,535,37.99
Putnam County, Georgia,41.4351069,-73.7948516,536,46.99
Sumter County, Georgia,28.6747526,-82.0842901,537,84.2
Taliaferro County, Georgia,33.5697878,-82.8855961,538,75.2
Warren County, Georgia,39.4241422,-84.1857115,539,46.99
Baker County, Georgia,44.7652304,-117.67692,540,35.01
Bryan County, Georgia,32.0236584,-81.4718387,541,78.8
Butts County, Georgia,33.2691443,-83.9532571,542,77
Candler County, Georgia,32.4241804,-82.0842901,543,78.8
Camden County, Georgia,39.8592439,-75.0143824,544,51.01
Carroll County, Georgia,39.5423418,-77.0564464,545,41
Crawford County, Georgia,41.6661391,-80.2767327,546,48
Early County, Georgia,31.3901106,-84.8984775,547,80.6
Crisp County, Georgia,31.8875724,-83.804868,548,78.8
Coffee County, Georgia,35.4576849,-86.0529604,549,64.4
Coweta County, Georgia,33.3716708,-84.7315563,550,77
Cobb County, Georgia,33.8999297,-84.564147,551,77
Gilmer County, Georgia,34.6935359,-84.4802606,552,64.4
Dade County, Georgia,25.5516034,-80.6326916,553,82.4
Walton County, Georgia,30.5640199,-86.1751759,554,75.2
Wilkes County, Georgia,36.202858,-81.2518833,555,43
Brooks County, Georgia,27.0273057,-98.2212979,556,91.4
Dodge County, Georgia,43.3994215,-88.7108964,557,35.01
Gordon County, Georgia,34.4891699,-84.8567932,558,69.8
Elbert County, Georgia,39.3537004,-104.1930918,559,52
Cherokee County, Georgia,34.2514526,-84.4802606,560,75.2
Fayette County, Georgia,33.4502206,-84.4802606,561,77
Jenkins County, Georgia,32.7781246,-81.9971108,562,78.8
Lee County, Georgia,26.6630286,-81.9534815,563,84.99
Newton County, Georgia,33.5544296,-83.8473015,564,75.2
Pickens County, Georgia,34.9046217,-82.6483442,565,50
Greene County, Georgia,39.697399,-83.8897057,566,46.4
Colquitt County, Georgia,31.2072856,-83.8473015,567,78.8
Cook County, Georgia,41.7376587,-87.697554,568,41
Dawson County, Georgia,34.412912,-84.1435136,569,64.4
Hancock County, Georgia,39.8249915,-85.8486236,570,43
Clayton County, Georgia,33.5571944,-84.375233,571,77
Fulton County, Georgia,33.8033965,-84.3962535,572,77
Hall County, Georgia,34.30778,-83.804868,573,64.4
Lumpkin County, Georgia,34.5813972,-83.9744262,574,61
McDuffie County, Georgia,33.5258626,-82.5185837,575,78.8
Miller County, Georgia,33.3335556,-93.8655303,576,78.01
Morgan County, Georgia,41.0576176,-111.6183755,577,44.01
Heard County, Georgia,33.2990406,-85.1479364,578,75.2
Oconee County, Georgia,33.8231988,-83.4430118,579,75
Dougherty County, Georgia,31.5439375,-84.2278796,580,78.8
Fannin County, Georgia,33.5544296,-96.1526985,581,77
Henry County, Georgia,33.4347963,-84.1435136,582,77
Houston County, Georgia,32.4219655,-83.634843,583,78.01
Laurens County, Georgia,34.5203466,-82.12784,584,52
Long County, Georgia,31.7755541,-81.8224362,585,79
Spalding County, Georgia,33.2636732,-84.3121264,586,77
Stephens County, Georgia,34.5458998,-83.2934086,587,55.99
Telfair County, Georgia,31.8907647,-82.9931607,588,79
Union County, Georgia,34.9338651,-80.543845,589,51.01
Upson County, Georgia,32.9047684,-84.3121264,590,75.99
Washington County, Georgia,45.5469616,-123.1386021,591,50
White County, Georgia,34.6567728,-83.7199136,592,59
Peach County, Georgia,32.5892926,-83.8260884,593,75.2
Paulding County, Georgia,33.9142037,-84.8984775,594,77
Pierce County, Georgia,47.0675877,-122.1295269,595,48
Pike County, Georgia,33.0881873,-84.3962535,596,48.2
Richmond County, Georgia,33.3205339,-82.0842901,597,78.8
Screven County, Georgia,32.7074673,-81.6035062,598,78.8
Tattnall County, Georgia,32.0634576,-82.0842901,599,79
Berrien County, Georgia,42.0320742,-86.7416374,600,39.99
Walker County, Georgia,30.6815394,-95.6457951,601,82.99
Gwinnett County, Georgia,33.9190653,-84.0167423,602,75.2
Barrow County, Georgia,34.0142667,-83.6986568,603,73.4
Charlton County, Georgia,30.7917361,-82.0842901,604,82.4
Clinch County, Georgia,30.9716985,-82.820974,605,79
Bartow County, Georgia,34.2660473,-84.8150781,606,73.99
Douglas County, Georgia,39.2587106,-104.9388853,607,52
Grady County, Georgia,35.0472662,-97.87216,608,73.99
Jeff Davis County, Georgia,30.750805,-104.1930918,609,71.6
Montgomery County, Georgia,39.1547426,-77.2405153,610,42.01
Oglethorpe County, Georgia,33.9119731,-83.0361376,611,75
Randolph County, Georgia,35.7449531,-79.8296743,612,48
Rockdale County, Georgia,33.6752492,-84.0378894,613,77
Ware County, Georgia,31.134411,-82.4752757,614,80.01
Wayne County, Georgia,42.2790746,-83.336188,615,37
Wheeler County, Georgia,35.3830893,-100.3497895,616,30.99
Wilcox County, Georgia,32.0105439,-87.3413599,617,79
Baldwin County, Georgia,30.6010744,-87.7763333,618,73
Banks County, Georgia,34.378542,-83.4643551,619,59
Bulloch County, Georgia,32.3595678,-81.7787021,620,78.8
Clarke County, Georgia,33.9519347,-83.357567,621,75
Hawaii County, Hawaii,19.5429151,-155.6658568,622,77
Honolulu County, Hawaii,21.3069857,-157.8584319,623,78.8
Maui County, Hawaii,20.7983626,-156.3319253,624,75.2
Kauai County, Hawaii,21.9661076,-159.5737912,625,78.8
Kalawao County, Hawaii,21.2273942,-156.9749731,626,80.6
Oneida County, Idaho,43.2371798,-75.4344727,627,39.99
Cassia County, Idaho,42.358036,-113.5728501,628,37.4
Gem County, Idaho,44.0324936,-116.3589245,629,41
Lincoln County, Idaho,35.4637028,-81.2078164,630,48.2
Valley County, Idaho,44.9204669,-115.7926381,631,26.6
Adams County, Idaho,39.8398269,-104.1930918,632,52
Franklin County, Idaho,40.0154745,-82.9931607,633,51.01
Nez Perce County, Idaho,46.4181814,-116.622876,634,37
Jerome County, Idaho,42.712818,-114.3287857,635,37.4
Kootenai County, Idaho,47.7568407,-116.6222056,636,36
Lewis County, Idaho,46.6195461,-122.4554639,637,46.99
Minidoka County, Idaho,42.8409971,-113.5808126,638,37.4
Twin Falls County, Idaho,42.335252,-114.6758916,639,37.4
Owyhee County, Idaho,42.6827359,-116.0622892,640,37.25
Blaine County, Idaho,43.4743428,-113.9664446,641,28.4
Boise County, Idaho,43.9604787,-115.8563106,642,41
Boundary County, Idaho,48.7987617,-116.5627065,643,35.01
Butte County, Idaho,39.6253952,-121.5370003,644,52
Caribou County, Idaho,42.7538684,-111.6660725,645,30
Gooding County, Idaho,42.9180557,-114.7494346,646,37.4
Ada County, Idaho,43.478767,-116.2420304,647,41
Bannock County, Idaho,42.5836362,-112.1430215,648,35.6
Bear Lake County, Idaho,42.228222,-111.2845025,649,36
Bingham County, Idaho,43.2112303,-112.3624146,650,36
Bonneville County, Idaho,43.4508683,-111.5455289,651,36
Camas County, Idaho,43.5093688,-114.8243665,652,28.4
Canyon County, Idaho,43.6779581,-116.6865435,653,41
Clearwater County, Idaho,47.7200787,-95.3105661,654,30.99
Jefferson County, Idaho,39.5800298,-105.2662931,655,52
Latah County, Idaho,46.7360364,-116.6764195,656,37
Custer County, Idaho,38.0615578,-105.3131185,657,59
Lemhi County, Idaho,45.0364592,-113.9230554,658,32
Payette County, Idaho,44.0205185,-116.7205398,659,41
Benewah County, Idaho,47.2437836,-116.6499425,660,37
Bonner County, Idaho,48.2751783,-116.5931483,661,35.01
Clark County, Idaho,36.0795613,-115.094045,662,60.01
Elmore County, Idaho,32.5647083,-86.0121573,663,80.01
Fremont County, Idaho,38.5306514,-105.5005483,664,44.01
Madison County, Idaho,38.9041402,-89.9253233,665,66.99
Shoshone County, Idaho,47.1746948,-115.9104676,666,37
Idaho County, Idaho,45.9019541,-115.7237433,667,44.6
Teton County, Idaho,43.853632,-110.6314491,668,27
Power County, Idaho,42.7528492,-112.7684521,669,35.6
Washington County, Idaho,45.5469616,-123.1386021,670,50
Hancock County, Illinois,39.8249915,-85.8486236,671,43
Madison County, Illinois,38.9041402,-89.9253233,672,66.99
Grundy County, Illinois,41.3500531,-88.4016041,673,39.99
Kankakee County, Illinois,41.1790977,-87.7763333,674,39.99
Mercer County, Illinois,40.3028533,-74.7337069,675,51.01
DuPage County, Illinois,41.8243831,-88.0900762,676,41
Sangamon County, Illinois,39.7337353,-89.6251646,677,54
Alexander County, Illinois,35.8974199,-81.2078164,678,45
Menard County, Illinois,30.9802428,-99.8124935,679,80.6
Randolph County, Illinois,35.7449531,-79.8296743,680,48
Morgan County, Illinois,41.0576176,-111.6183755,681,44.01
Cook County, Illinois,41.7376587,-87.697554,682,41
Ogle County, Illinois,41.9969811,-89.3226954,683,37.99
Macon County, Illinois,35.1197519,-83.336188,684,61
Stephenson County, Illinois,42.314489,-89.6251646,685,37.99
Wayne County, Illinois,42.2790746,-83.336188,686,37
White County, Illinois,34.6567728,-83.7199136,687,59
Woodford County, Illinois,40.7128889,-89.1705998,688,45
Franklin County, Illinois,40.0154745,-82.9931607,689,51.01
Henderson County, Illinois,35.3725873,-82.4319405,690,51.01
McDonough County, Illinois,40.3885122,-90.6773046,691,41
McHenry County, Illinois,42.3039993,-88.4016041,692,39.2
McLean County, Illinois,40.5478429,-88.864698,693,45
Moultrie County, Illinois,39.6020543,-88.5951751,694,48.99
Perry County, Illinois,40.371376,-77.2405153,695,44.6
Pike County, Illinois,33.0881873,-84.3962535,696,48.2
Pope County, Illinois,45.5472257,-95.4363717,697,75.2
Rock Island County, Illinois,41.3998209,-90.563609,698,39.99
St. Clair County, Illinois,43.016179,-82.6483442,699,36
Shelby County, Illinois,35.1268552,-89.9253233,700,63
Wabash County, Illinois,40.8033875,-85.8486236,701,39.2
Champaign County, Illinois,40.2138865,-88.2461183,702,45
Calhoun County, Illinois,42.2073905,-85.023346,703,39.2
Cumberland County, Illinois,40.1299841,-77.2405153,704,55.99
Ford County, Illinois,37.6540069,-99.8124935,705,53.01
Jo Daviess County, Illinois,42.3148804,-90.2244662,706,37
Kane County, Illinois,41.987884,-88.4016041,707,39.99
Kendall County, Illinois,41.5507043,-88.4403883,708,39.99
Lawrence County, Illinois,40.957855,-80.365865,709,48
Brown County, Illinois,44.4561674,-87.9334803,710,37
Marion County, Illinois,29.2787765,-82.12784,711,48
Marshall County, Illinois,34.3652297,-86.3376761,712,69.01
Mason County, Illinois,47.4251146,-123.1951376,713,46.99
Iroquois County, Illinois,40.7740275,-87.697554,714,43
Christian County, Illinois,36.997644,-93.1779659,715,66.2
Clay County, Illinois,29.9943564,-81.7787021,716,82.4
Gallatin County, Illinois,45.5388865,-111.1194231,717,28
Jackson County, Illinois,38.9914998,-94.315422,718,51.01
Monroe County, Illinois,43.2841246,-77.7452081,719,37.99
Peoria County, Illinois,40.7156396,-89.7755338,720,45
Union County, Illinois,34.9338651,-80.543845,721,51.01
Winnebago County, Illinois,44.0126679,-88.7108964,722,36
Piatt County, Illinois,40.0543526,-88.556531,723,45
Pulaski County, Illinois,34.7538615,-92.2236667,724,75.99
Schuyler County, Illinois,42.3796425,-76.8720961,725,45
Stark County, Illinois,40.8684676,-81.2518833,726,48.2
Edgar County, Illinois,39.7131223,-87.7763333,727,46.4
Bond County, Illinois,38.902985,-89.4742177,728,66.2
Boone County, Illinois,38.9940572,-84.7315563,729,46.99
Bureau County, Illinois,41.3599156,-89.4742177,730,42.01
Carroll County, Illinois,39.5423418,-77.0564464,731,41
Coles County, Illinois,39.5560011,-88.2461183,732,48.99
Crawford County, Illinois,41.6661391,-80.2767327,733,48
Jersey County, Illinois,39.0704754,-90.3748354,734,66.99
Putnam County, Illinois,41.4351069,-73.7948516,735,46.99
De Witt County, Illinois,29.1235194,-97.3516558,736,86
Fayette County, Illinois,33.4502206,-84.4802606,737,77
Lee County, Illinois,26.6630286,-81.9534815,738,84.99
Logan County, Illinois,40.3899679,-83.8473015,739,46
Macoupin County, Illinois,39.2375268,-89.9253233,740,63
Richland County, Illinois,34.0412165,-80.9428911,741,68
Saline County, Illinois,34.5708215,-92.539603,742,75.99
Washington County, Illinois,45.5469616,-123.1386021,743,50
Montgomery County, Illinois,39.1547426,-77.2405153,744,42.01
Whiteside County, Illinois,41.7605503,-89.8505012,745,37.99
Adams County, Illinois,39.8398269,-104.1930918,746,52
Clinton County, Illinois,42.9663458,-84.5222189,747,37.99
DeKalb County, Illinois,33.7956441,-84.2278796,748,77
Edwards County, Illinois,29.9282955,-100.439656,749,78.8
Jasper County, Illinois,32.491436,-81.0754657,750,78.8
Jefferson County, Illinois,39.5800298,-105.2662931,751,52
Vermilion County, Illinois,40.122469,-87.697554,752,46.4
Will County, Illinois,41.5054724,-88.0900762,753,39.99
Williamson County, Illinois,30.7591685,-97.6982272,754,84.99
Clark County, Illinois,36.0795613,-115.094045,755,60.01
Douglas County, Illinois,39.2587106,-104.9388853,756,52
Effingham County, Illinois,32.378148,-81.3839326,757,78.8
Fulton County, Illinois,33.8033965,-84.3962535,758,77
Greene County, Illinois,39.697399,-83.8897057,759,46.4
Hamilton County, Illinois,39.2355447,-84.564147,760,46.99
Hardin County, Illinois,30.364764,-94.315422,761,80.6
Henry County, Illinois,33.4347963,-84.1435136,762,77
Johnson County, Illinois,38.845412,-94.8520636,763,44.6
Knox County, Illinois,35.9874629,-83.9419784,764,64.99
Lake County, Illinois,28.702847,-81.7787021,765,39.2
Livingston County, Illinois,42.6207951,-83.8473015,766,37.4
Massac County, Illinois,37.2478298,-88.7493998,767,66.2
Scott County, Illinois,44.6834072,-93.5407909,768,36
Tazewell County, Illinois,40.5522078,-89.4742177,769,45
Cass County, Illinois,47.2144536,-94.2309171,770,37.4
Warren County, Illinois,39.4241422,-84.1857115,771,46.99
Monroe County, Indiana,43.2841246,-77.7452081,772,37.99
Fountain County, Indiana,40.2227197,-87.3347575,773,45
Elkhart County, Indiana,41.6062253,-85.8486236,774,39.2
Starke County, Indiana,41.2715616,-86.6207943,775,39.99
Crawford County, Indiana,41.6661391,-80.2767327,776,48
Cass County, Indiana,47.2144536,-94.2309171,777,37.4
Greene County, Indiana,39.697399,-83.8897057,778,46.4
Marion County, Indiana,29.2787765,-82.12784,779,48
