Date,RegionID,RegionName,State,Metro,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
1/31/2019,1537,Bedford County,TN,Shelbyville,974,151000,0.00132626,0.039944904,0.156202144,0.101080473,0.047762129,2019-01,2019-Q1,151000,0,2019-01
1/31/2019,2558,Stephens County,OK,Duncan,975,67800,0.004444444,0.028831563,0.131886477,0.019696469,0.013144224,2019-01,2019-Q1,67800,0,2019-01
1/31/2019,2421,McDowell County,NC,Marion,976,137400,0.002919708,0.017024426,0.096568236,0.063910855,0.025706134,2019-01,2019-Q1,137400,0,2019-01
1/31/2019,2548,Siskiyou County,CA,,977,195100,0.010357328,0.046112601,0.054024851,0.077226422,0.011511447,2006-08,2006-Q3,222700,-0.123933543,2005-07
1/31/2019,407,Brown County,OH,Cincinnati,978,126100,0.002384738,0.016935484,0.034454471,0.059391918,0.025740783,2015-06,2015-Q2,142900,-0.117564731,2015-01
1/31/2019,2093,Whitman County,WA,Pullman,979,249700,-0.002795527,-0.006762132,0.141224863,0.043620326,,2018-10,2018-Q4,251400,-0.006762132,2018-10
1/31/2019,1430,Thomas County,GA,Thomasville,980,122400,0.004926108,0.054263566,0.164605138,0.052433385,0.017012025,2019-01,2019-Q1,122400,0,2019-01
1/31/2019,1226,Monroe County,TN,,981,130100,0.009309542,0.026835043,0.194674013,0.078648437,0.036390899,2019-01,2019-Q1,130100,0,2019-01
1/31/2019,2098,Windham County,VT,,982,193600,0.004149378,0.008333333,0.06549257,0.026581736,0.004391418,2019-01,2019-Q1,193600,0,2019-01
1/31/2019,262,Ohio County,WV,Wheeling,983,99100,0.003036437,0.008138352,0.020597322,0.03860871,0.023056609,2017-07,2017-Q3,99300,-0.002014099,2017-06
1/31/2019,2139,Beltrami County,MN,Bemidji,984,163500,0.009882644,0.048749198,0.112244898,0.044048009,0.024620341,2019-01,2019-Q1,163500,0,2019-01
1/31/2019,1384,Shelby County,IN,Indianapolis-Carmel-Anderson,985,140600,0.005003574,0.034584253,0.097580016,0.049930967,0.019331183,2019-01,2019-Q1,140600,0,2019-01
1/31/2019,2166,Callaway County,MO,Jefferson City,986,158900,0.003790272,0.014687101,0.093599449,0.063861443,0.028219479,2019-01,2019-Q1,158900,0,2019-01
1/31/2019,295,Polk County,WI,,987,169900,-0.000588235,-0.012783266,-0.001762632,0.053700356,0.02057051,2018-08,2018-Q3,174500,-0.026361032,2018-06
1/31/2019,1681,Douglas County,WI,Duluth,988,134600,0.004477612,0.018154312,0.057344855,0.03874747,0.01657142,2019-01,2019-Q1,134600,0,2019-01
1/31/2019,3089,Cerro Gordo County,IA,Mason City,989,104600,-0.00095511,0.004803074,0.019493177,0.017731543,0.016167728,2018-12,2018-Q4,104700,-0.00095511,2018-12
1/31/2019,909,Camden County,MO,,990,219600,0,-0.006784261,0.181280258,0.044903069,0.042957731,2018-10,2018-Q4,221100,-0.006784261,2018-09
1/31/2019,1754,Hancock County,MS,Gulfport-Biloxi-Pascagoula,991,153800,-0.005817712,-0.011568123,0.116920842,0.043343203,0.009734259,2010-08,2010-Q3,161100,-0.04531347,2009-12
1/31/2019,152,Dunn County,WI,Menomonie,992,164500,0.005501222,0.021104904,0.098864395,0.066363059,0.025646023,2019-01,2019-Q1,164500,0,2019-01
1/31/2019,3036,Sweetwater County,WY,Rock Springs,993,223900,-0.002672606,-0.001783326,0.012663953,0.038906523,0.027862396,2018-11,2018-Q4,225000,-0.004888889,2018-10
1/31/2019,2566,Sullivan County,NH,Claremont-Lebanon,994,185400,0.00378993,0.015334064,0.063683305,0.041625463,0.005847155,2006-06,2006-Q2,193400,-0.041365047,2005-08
1/31/2019,1614,Chilton County,AL,Birmingham-Hoover,995,118200,0.002544529,0.009393681,0.034120735,0.026520777,0.01788386,2019-01,2019-Q1,118200,0,2019-01
1/31/2019,2343,Highland County,OH,,996,102100,0.008893281,0.027162978,0.086170213,0.048166901,0.016719056,2019-01,2019-Q1,102100,0,2019-01
1/31/2019,2042,Stevens County,WA,Spokane-Spokane Valley,997,200700,0.01826484,0.082524272,0.130704225,0.11001059,0.047570424,2019-01,2019-Q1,200700,0,2019-01
1/31/2019,3288,Charlottesville City,VA,Charlottesville,998,288300,0.001041667,0.009100455,0.004879749,0.04297611,0.02244998,2019-01,2019-Q1,288300,0,2019-01
1/31/2019,1205,Miller County,AR,Texarkana,999,111200,0.003610108,0.02962963,0.184238552,0.044141496,0.027716768,2019-01,2019-Q1,111200,0,2019-01
1/31/2019,1185,McKean County,PA,Bradford,1000,62700,0.004807692,0.022838499,0.045,0.025435815,0.016375138,2019-01,2019-Q1,62700,0,2019-01
1/31/2019,1254,Nelson County,KY,Bardstown,1001,158300,0.003168568,0.010855683,0.098542679,0.069367295,0.034376624,2019-01,2019-Q1,158300,0,2019-01
1/31/2019,1910,Madison County,OH,Columbus,1002,163300,0.008647313,0.038804071,0.065926893,0.067319578,0.028245391,2019-01,2019-Q1,163300,0,2019-01
1/31/2019,3142,Susquehanna County,PA,,1003,118000,-0.003378378,-0.009235936,0.040564374,0.018813541,0.016486063,2018-10,2018-Q4,119100,-0.009235936,2018-09
1/31/2019,2713,Habersham County,GA,Cornelia,1004,147500,0.005453306,0.027874564,0.075072886,0.063340747,0.010629823,2019-01,2019-Q1,147500,0,2019-01
1/31/2019,1497,Wilson County,TX,San Antonio-New Braunfels,1005,275800,0.01025641,0.057515337,0.11659919,0.071246707,0.042500222,2019-01,2019-Q1,275800,0,2019-01
1/31/2019,1954,Orleans County,NY,Rochester,1006,103300,0.005842259,0.020750988,0.071576763,0.041241754,0.022367413,2019-01,2019-Q1,103300,0,2019-01
1/31/2019,1926,Mecosta County,MI,Big Rapids,1007,108000,0.014084507,0.069306931,0.166306695,0.067523046,0.025939492,2019-01,2019-Q1,108000,0,2019-01
1/31/2019,902,Butler County,MO,Poplar Bluff,1008,125000,0.007252216,0.047778709,0.054852321,0.05753717,0.031015129,2019-01,2019-Q1,125000,0,2019-01
1/31/2019,2811,Muscatine County,IA,Muscatine,1009,143600,-0.002084781,0.00489853,0.042846768,0.038821057,0.017103578,2018-12,2018-Q4,143900,-0.002084781,2018-12
1/31/2019,1025,Fulton County,OH,Toledo,1010,139700,0.004313444,0.027205882,0.071319018,0.04839316,0.02307898,2019-01,2019-Q1,139700,0,2019-01
1/31/2019,1731,Gratiot County,MI,Alma,1011,89200,0.005636979,0.012485812,0.07859734,0.07615611,,2019-01,2019-Q1,89200,0,2019-01
1/31/2019,413,Bryan County,OK,Durant,1012,106100,-0.002819549,0.000943396,0.076064909,0.048571345,0.032980212,2018-11,2018-Q4,106500,-0.003755869,2018-11
1/31/2019,2541,Sequoyah County,OK,Fort Smith,1013,90200,0,0.004454343,0.128911139,0.051714118,0.016876474,2019-01,2019-Q1,90200,0,2019-01
1/31/2019,1798,Jackson County,IN,Seymour,1014,133800,0.006015038,0.033204633,0.111295681,0.05785696,0.036266962,2019-01,2019-Q1,133800,0,2019-01
1/31/2019,946,Coffee County,GA,Douglas,1015,82700,0.002424242,0.00976801,0.032459426,0.035390417,0.006385519,2006-09,2006-Q3,82900,-0.002412545,2006-07
1/31/2019,1336,Preble County,OH,,1016,121200,0.007481297,0.028862479,0.187071499,0.058990942,,2010-10,2010-Q4,140200,-0.135520685,
1/31/2019,2762,Kandiyohi County,MN,Willmar,1017,166900,0.005421687,0.039227895,0.098026316,0.041951192,0.021665843,2019-01,2019-Q1,166900,0,2019-01
1/31/2019,1316,Pettis County,MO,Sedalia,1018,99200,-0.008,-0.006012024,0.137614679,0.065601676,,2018-11,2018-Q4,100500,-0.012935323,2018-10
1/31/2019,2105,Wyoming County,NY,,1019,116300,0.006055363,0.018388792,0.08387698,0.048677804,0.021624766,2019-01,2019-Q1,116300,0,2019-01
1/31/2019,1052,Greene County,AR,Paragould,1020,105200,0.005736138,0.019379845,0.132400431,0.054455948,0.031563902,2012-07,2012-Q3,105800,-0.005671078,2012-07
1/31/2019,1385,Shelby County,KY,Louisville/Jefferson County,1021,190700,0.002101944,0.00157563,0.02306867,0.03820655,0.018345988,2019-01,2019-Q1,190700,0,2019-01
1/31/2019,2625,Avoyelles Parish,LA,,1022,87300,0.010416667,0.031914894,0.03436019,0.04908699,0.031856624,2019-01,2019-Q1,87300,0,2019-01
1/31/2019,1631,Clinton County,OH,Wilmington,1023,139500,0.005043228,0.025735294,0.081395349,0.045639553,-0.000998083,2007-07,2007-Q3,148000,-0.057432432,2006-12
1/31/2019,3030,Shenandoah County,VA,,1024,185900,0.002156334,0.013079019,0.062285714,0.024761256,0.005945677,2006-10,2006-Q4,214400,-0.132929104,2005-03
1/31/2019,2022,Shawano County,WI,Shawano,1025,119100,0.001682086,0.011894647,0.055851064,0.047138494,0.01532157,2019-01,2019-Q1,119100,0,2019-01
1/31/2019,997,Dubois County,IN,Jasper,1026,155000,0.002587322,0.014397906,0.093088858,0.059314981,0.031018741,2019-01,2019-Q1,155000,0,2019-01
1/31/2019,2388,Lawrence County,TN,Lawrenceburg,1027,102600,0.005882353,0.024975025,0.109189189,0.065814702,0.039570177,2019-01,2019-Q1,102600,0,2019-01
1/31/2019,612,Logan County,OK,Oklahoma City,1028,160800,0.001869159,0.016434893,0.082828283,0.040576771,0.022200244,2019-01,2019-Q1,160800,0,2019-01
1/31/2019,2784,Marinette County,WI,Marinette,1029,108800,0.012093023,0.05528613,0.107942974,0.044060969,0.019947326,2003-03,2003-Q1,109700,-0.008204193,2003-02
1/31/2019,3038,Tallapoosa County,AL,Alexander City,1030,120900,0.004987531,0.02284264,0.091155235,0.050284685,0.011910732,2019-01,2019-Q1,120900,0,2019-01
1/31/2019,2570,Suwannee County,FL,,1031,135500,0.002218935,0.021100226,0.096278317,0.072026378,0.011549724,2006-11,2006-Q4,149000,-0.090604027,2006-03
1/31/2019,856,Baxter County,AR,Mountain Home,1032,130700,-0.000764526,0.006933744,0.091896408,0.026998744,0.012879484,2007-02,2007-Q1,131100,-0.003051106,2006-10
1/31/2019,2250,Delaware County,OK,,1033,155300,-0.000643501,0.001935484,0.05431093,0.034618005,0.014407939,2018-12,2018-Q4,155400,-0.000643501,2018-12
1/31/2019,286,Polk County,GA,Cedartown,1034,96000,0.008403361,0.054945055,0.121495327,0.059813282,0.016509314,2005-01,2005-Q1,112600,-0.147424512,
1/31/2019,1301,Ottawa County,OH,Port Clinton,1035,145800,0.00899654,0.054229935,0.096240602,0.038336493,0.019580338,2019-01,2019-Q1,145800,0,2019-01
1/31/2019,2085,Wharton County,TX,El Campo,1036,135400,0.000739098,0.003706449,0.079744817,0.064840289,0.036727615,2019-01,2019-Q1,135400,0,2019-01
1/31/2019,2445,Montrose County,CO,Montrose,1037,258600,0.006617361,0.048236725,0.087468461,0.083468094,0.024755716,2019-01,2019-Q1,258600,0,2019-01
1/31/2019,633,Mayes County,OK,,1038,109200,0.004599816,0.004599816,0.062256809,0.043167564,0.017841501,2019-01,2019-Q1,109200,0,2019-01
1/31/2019,468,Davie County,NC,Winston-Salem,1039,176800,0.005116543,0.04245283,0.111949686,0.04688599,0.017870951,2019-01,2019-Q1,176800,0,2019-01
1/31/2019,2079,Webster Parish,LA,Shreveport-Bossier City,1040,55700,0.010889292,0.071153846,0.062977099,0.029346593,0.017998007,2017-06,2017-Q2,59400,-0.062289562,2016-07
1/31/2019,2461,Okanogan County,WA,,1041,192000,0.012658228,0.082910321,0.194772869,0.066583399,0.024109111,2019-01,2019-Q1,192000,0,2019-01
1/31/2019,2290,Franklin County,TN,Tullahoma-Manchester,1042,133200,0.009090909,0.052132701,0.086460033,0.059436025,0.030639539,2019-01,2019-Q1,133200,0,2019-01
1/31/2019,1323,Pierce County,WI,Minneapolis-St. Paul-Bloomington,1043,210200,0,0.005260641,0.054162487,0.046337377,0.018729417,2019-01,2019-Q1,210200,0,2019-01
1/31/2019,2367,Kittitas County,WA,Ellensburg,1044,298800,0.007757167,0.028571429,0.074820144,0.070947016,0.024005056,2019-01,2019-Q1,298800,0,2019-01
1/31/2019,885,Bonner County,ID,Sandpoint,1045,309000,0.012119227,0.073289337,0.143174251,0.079487393,0.024234713,2019-01,2019-Q1,309000,0,2019-01
1/31/2019,2759,Jim Wells County,TX,Alice,1046,93200,0,-0.001071811,-0.016877637,0.054145546,0.030819789,2017-10,2017-Q4,95400,-0.023060797,2017-07
1/31/2019,1202,Mercer County,OH,Celina,1047,155700,-0.000641849,0.011038961,0.059183673,0.009922579,0.043407811,2018-12,2018-Q4,155800,-0.000641849,2018-12
1/31/2019,2170,Campbell County,TN,Knoxville,1048,102500,0.006876228,0.020916335,0.063278008,0.058604894,0.02756022,2019-01,2019-Q1,102500,0,2019-01
1/31/2019,2406,Marshall County,IA,Marshalltown,1049,103100,0.003894839,0.048830112,0.03722334,0.031243633,0.014701018,2019-01,2019-Q1,103100,0,2019-01
1/31/2019,278,Pike County,MS,McComb,1050,111000,0,0,0.031598513,0.040305562,0.016438551,2018-07,2018-Q3,112600,-0.014209591,2018-06
1/31/2019,1105,Howell County,MO,West Plains,1051,119100,0.006762468,0.040174672,0.053982301,0.05390935,0.023514446,2019-01,2019-Q1,119100,0,2019-01
1/31/2019,2920,Des Moines County,IA,Burlington,1052,92100,0.006557377,0.019933555,0.070930233,0.044451516,0.024784237,2019-01,2019-Q1,92100,0,2019-01
1/31/2019,1806,Jackson County,NC,Cullowhee,1053,200600,0.006018054,0.038302277,0.112590128,0.042258375,0.009390558,2007-05,2007-Q2,208300,-0.036965915,2006-09
1/31/2019,3006,Rio Arriba County,NM,Española,1054,171800,-0.000581734,-0.021082621,-0.003480278,0.025467983,,2010-03,2010-Q1,190500,-0.09816273,
1/31/2019,1993,Ravalli County,MT,,1055,215400,-0.001853568,0.002793296,0.120124805,0.046881842,0.021808704,2018-11,2018-Q4,215900,-0.002315887,2018-11
1/31/2019,1716,Fremont County,WY,Riverton,1056,223600,0.002690583,0.017751479,0.062737643,0.037508757,0.025162076,2019-01,2019-Q1,223600,0,2019-01
1/31/2019,318,Tift County,GA,Tifton,1057,137700,0.014738394,0.07578125,0.143687708,0.056728766,0.019785309,2019-01,2019-Q1,137700,0,2019-01
1/31/2019,2311,Guernsey County,OH,Cambridge,1058,99600,0.010141988,0.035343035,0.099337748,0.045063096,0.027682623,2019-01,2019-Q1,99600,0,2019-01
1/31/2019,2464,Okmulgee County,OK,Tulsa,1059,61600,-0.003236246,-0.003236246,0.031825796,0.036868113,0.020067553,2018-12,2018-Q4,61800,-0.003236246,2018-12
1/31/2019,2990,Okeechobee County,FL,Okeechobee,1060,135400,0.013473054,0.04879938,0.140690817,0.075717322,0.008752649,2006-07,2006-Q3,174100,-0.222286043,2005-07
1/31/2019,1620,Clarion County,PA,,1061,85500,0,0.007067138,0.055555556,0.015682398,0.013731003,2019-01,2019-Q1,85500,0,2019-01
1/31/2019,1482,Warren County,TN,McMinnville,1062,99200,0.001009082,0.013278856,0.075921909,0.065012294,0.032422928,2019-01,2019-Q1,99200,0,2019-01
1/31/2019,211,Knox County,ME,,1063,237100,-0.001684211,0.020223752,0.10227801,0.048731833,0.014110679,2018-12,2018-Q4,237500,-0.001684211,2018-12
1/31/2019,1394,Snyder County,PA,Selinsgrove,1064,152700,0.001968504,0.009920635,0.02004008,0.024491237,0.008289795,2008-06,2008-Q2,158100,-0.034155598,2008-04
1/31/2019,1248,Murray County,GA,Dalton,1065,120000,-0.000832639,-0.000832639,0.045296167,0.056653446,0.014120808,2004-12,2004-Q4,120800,-0.006622517,2004-12
1/31/2019,3172,Natchitoches Parish,LA,Natchitoches,1066,133300,0.01138088,0.030935808,0.142245073,0.068969602,0.039026506,2019-01,2019-Q1,133300,0,2019-01
1/31/2019,1315,Person County,NC,Durham-Chapel Hill,1067,148800,0.008130081,0.050105857,0.107142857,0.046590808,0.016127881,2019-01,2019-Q1,148800,0,2019-01
1/31/2019,505,Essex County,NY,,1068,157300,0.003828973,0.008980115,0.03147541,0.023137989,0.014358412,2019-01,2019-Q1,157300,0,2019-01
1/31/2019,2330,Harrison County,IN,Louisville/Jefferson County,1069,155800,0.00192926,0.00516129,0.119252874,0.053955142,0.02202528,2019-01,2019-Q1,155800,0,2019-01
1/31/2019,1450,Upshur County,TX,Longview,1070,138700,-0.007158196,-0.013513514,0.023616236,0.054452368,0.030005815,2018-11,2018-Q4,140800,-0.014914773,2018-09
1/31/2019,2816,Nez Perce County,ID,Lewiston,1071,239400,0.01097973,0.064,0.16270034,0.090411789,0.04409346,2019-01,2019-Q1,239400,0,2019-01
1/31/2019,1632,Clinton County,PA,Lock Haven,1072,141500,0.002124646,0.009992862,0.040441176,0.036464279,0.032266709,2019-01,2019-Q1,141500,0,2019-01
1/31/2019,652,Mower County,MN,Austin,1073,105200,0.004775549,0.024342746,0.137297297,0.053934069,0.015953756,2019-01,2019-Q1,105200,0,2019-01
1/31/2019,1093,Hendry County,FL,Clewiston,1074,120800,0.006666667,0.015979815,0.113364055,0.082418678,0.005019968,2006-12,2006-Q4,173700,-0.304548071,2005-06
1/31/2019,2231,Crawford County,KS,Pittsburg,1075,78100,0.002567394,0.012970169,0.053981107,0.034240213,0.015903648,2004-11,2004-Q4,83700,-0.066905615,2002-05
1/31/2019,2185,Cheatham County,TN,Nashville-Davidson--Murfreesboro--Franklin,1076,197700,0.009703779,0.027546778,0.083881579,0.079281121,0.036678855,2019-01,2019-Q1,197700,0,2019-01
1/31/2019,2245,Defiance County,OH,Defiance,1077,112900,0.009838998,0.056127222,0.159137577,0.048722986,,2019-01,2019-Q1,112900,0,2019-01
1/31/2019,2956,Livingston County,IL,Pontiac,1078,92500,0.003253796,0.009825328,0.023230088,0.034953542,0.004885507,2004-05,2004-Q2,92700,-0.002157497,2004-05
1/31/2019,2208,Colleton County,SC,,1079,126100,0.004780876,0.023538961,0.161141805,0.079802639,0.029594985,2019-01,2019-Q1,126100,0,2019-01
1/31/2019,2739,Jefferson County,IL,Mount Vernon,1080,56200,0.003571429,0.007168459,0.044609665,-0.050182032,0.008576074,2013-08,2013-Q3,74500,-0.245637584,2012-05
1/31/2019,2602,Woodford County,IL,Peoria,1081,155000,0.003236246,0.003236246,0.036789298,0.024100676,,2013-02,2013-Q1,167100,-0.07241173,
1/31/2019,2383,Lawrence County,MO,,1082,104300,0.003849856,0.012621359,0.099051633,0.07018559,0.025604527,2019-01,2019-Q1,104300,0,2019-01
1/31/2019,2199,Chippewa County,MI,Sault Ste. Marie,1083,94000,0.002132196,0.00750268,0.079219288,0.0550664,0.020547561,2019-01,2019-Q1,94000,0,2019-01
1/31/2019,867,Benton County,MN,St. Cloud,1084,187200,0.006451613,0.02295082,0.086477075,0.059677082,0.028601409,2019-01,2019-Q1,187200,0,2019-01
1/31/2019,209,Knox County,IN,Vincennes,1085,85700,-0.003488372,-0.002328289,0.142666667,0.097181336,0.033906451,2018-11,2018-Q4,86200,-0.005800464,2018-10
1/31/2019,455,Cooke County,TX,Gainesville,1086,144300,0.006978367,0.022678951,0.096504559,0.069136612,0.036629792,2019-01,2019-Q1,144300,0,2019-01
1/31/2019,1680,Douglas County,WA,Wenatchee,1087,332600,0.006963367,0.031637717,0.041327489,0.083139851,0.036587585,2019-01,2019-Q1,332600,0,2019-01
1/31/2019,1704,Fayette County,TN,Memphis,1088,209100,0.003840614,0.011121857,0.122383253,0.057509878,0.027446778,2019-01,2019-Q1,209100,0,2019-01
1/31/2019,153,Dyer County,TN,Dyersburg,1089,85300,0.010663507,0.086624204,0.157394844,0.042120435,0.01823238,2019-01,2019-Q1,85300,0,2019-01
1/31/2019,2972,Montgomery County,IN,Crawfordsville,1090,121400,0.006633499,0.03849444,0.159503343,0.050265298,0.021539038,2019-01,2019-Q1,121400,0,2019-01
1/31/2019,409,Brown County,TX,Brownwood,1091,88600,0.010262258,0.075242718,0.059808612,0.054660764,0.028031554,2019-01,2019-Q1,88600,0,2019-01
1/31/2019,829,Amador County,CA,,1092,311700,0.003864734,0.022637795,0.058763587,0.089230728,0.0241617,2006-01,2006-Q1,364600,-0.14509051,2005-01
1/31/2019,2164,Caldwell County,TX,Austin-Round Rock,1093,151600,0.004638834,0.02294197,0.096167751,0.078076785,0.041448462,2019-01,2019-Q1,151600,0,2019-01
1/31/2019,2077,Webster County,IA,Fort Dodge,1094,86200,0.003492433,0.020118343,0.058968059,0.037812384,0.014015516,2019-01,2019-Q1,86200,0,2019-01
1/31/2019,1341,Putnam County,IN,Indianapolis-Carmel-Anderson,1095,143700,0.00349162,0.016985138,0.120904836,0.058194896,0.024870625,2019-01,2019-Q1,143700,0,2019-01
1/31/2019,502,Erath County,TX,Stephenville,1096,150900,0.011394102,0.063424947,0.181675803,0.061247611,0.036635523,2019-01,2019-Q1,150900,0,2019-01
1/31/2019,1111,Isanti County,MN,Minneapolis-St. Paul-Bloomington,1097,201600,-0.00099108,0.011540391,0.135135135,0.081114209,0.025580789,2018-12,2018-Q4,201800,-0.00099108,2018-12
1/31/2019,1418,Talbot County,MD,Easton,1098,292000,-0.003752985,-0.022757697,-0.015177066,0.018826524,-0.004084792,2006-08,2006-Q3,363800,-0.197361187,2005-02
1/31/2019,1625,Clinton County,IL,St. Louis,1099,119900,0.005872483,0.035405872,0.050832603,0.046557664,0.015407533,2019-01,2019-Q1,119900,0,2019-01
1/31/2019,1277,Oconto County,WI,Green Bay,1100,150600,0.00466978,0.023097826,0.068085106,0.059317644,0.024868083,2019-01,2019-Q1,150600,0,2019-01
1/31/2019,2600,Williams County,OH,,1101,100500,0.006006006,0.028659161,0.081808396,0.045379637,0.019808439,2019-01,2019-Q1,100500,0,2019-01
1/31/2019,1483,Warren County,VA,Washington-Arlington-Alexandria,1102,209900,-0.00426945,-0.010838831,0.041170635,0.028822607,0.005346884,2006-04,2006-Q2,258800,-0.188948995,2005-02
1/31/2019,1899,Madison County,ID,Rexburg,1103,245700,0.006967213,0.032352941,0.119872379,0.087543222,,2019-01,2019-Q1,245700,0,2019-01
1/31/2019,2453,Newberry County,SC,Newberry,1104,93800,-0.001064963,0.005359057,0.039911308,0.037580132,0.008602334,2005-03,2005-Q1,96900,-0.031991744,2004-08
1/31/2019,2485,Pontotoc County,OK,Ada,1105,94500,-0.001057082,-0.013569937,0.060606061,0.060649349,0.026997353,2018-09,2018-Q3,96100,-0.016649324,2018-08
1/31/2019,1047,Graham County,AZ,Safford,1106,164700,0.009809933,0.050382653,0.041087231,0.065908412,0.012124818,2008-01,2008-Q1,165500,-0.004833837,2007-09
1/31/2019,2610,Alexander County,NC,Hickory-Lenoir-Morganton,1107,145700,0.004135079,0.01533101,0.057329463,0.035127428,0.008934424,2019-01,2019-Q1,145700,0,2019-01
